id	label
7d_oVEzI7os	male_speech
7DwnnywY58A	male_speech
7fQzowk1u90	male_speech
7GdxVcTMrpA	male_speech
7iDeT13gpsw	male_speech
7ILKcRVJ9Bo	male_speech
7l7ahtEKfRs	male_speech
7LDhGIQ0je0	male_speech
7N9KdQE6HB0	male_speech
7oHHCFuGm4E	male_speech
7QOwGFo2_f4	male_speech
7S1MgvQcB8M	male_speech
7VEsM8fN1RM	male_speech
7wG2512L5U0	male_speech
7xTqZLzrmmY	male_speech
7ye2JP0e3IE	male_speech
8Cl-_ONJOes	male_speech
8GLBACJNNg8	male_speech
8JDJBx0WvSg	male_speech
8MJGjWYFI-8	male_speech
8N8bqYwXIxY	male_speech
9CP15PUwuMw	male_speech
20ULjbHhyfk	male_speech
21MXZZeg0vQ	male_speech
22VZxGnAnKk	male_speech
29e-gW8Q9xc	male_speech
3-v3KoiWes0	male_speech
31lfj0VEDR8	male_speech
34KKjNfDPtI	male_speech
35s1Z0_Hxdg	male_speech
4-bUsb4JIE8	male_speech
42LpCZPxqtg	male_speech
46UJHrK007M	male_speech
50gCCFjjY8s	male_speech
517vl-qXL7w	male_speech
55bGnVpdr9w	male_speech
58y3284_0ec	male_speech
61IgT8GXMcE	male_speech
64epE-m1-ns	male_speech
660FUDNnYy4	male_speech
66WeMS9xniE	male_speech
67u1JT6ZFAM	male_speech
69T2FoZyCl8	male_speech
779Sy5DHufU	male_speech
79Zv0IzvL_Y	male_speech
80CI1JQVG54	male_speech
81-2aqcsT7s	male_speech
81I8uGF-Lxk	male_speech
81Wx-SaPSXI	male_speech
83ZAteBF-iY	male_speech
84viJ9ZOCms	male_speech
88b577GQ21M	male_speech
88kDGM1hpsY	male_speech
bnFZy6N2TS0	male_speech
bzDY2asV0mc	male_speech
Cbvp4ZD6QDI	male_speech
cE5Yihyqup4	male_speech
CjBDGHcA65s	male_speech
CjeiumaSHmQ	male_speech
cmnt4ZB76SU	male_speech
CpCidDMlXxc	male_speech
_-2Juad6tOo	lawn_mowing
_mB-DrTf79o	lawn_mowing
_pkB5RpsuXM	lawn_mowing
_u8a2bwbl8g	lawn_mowing
-ac1DBo8VzE	lawn_mowing
-bxu7eXtSaE	lawn_mowing
-njgrtk9oEI	lawn_mowing
-rmsTQG908c	lawn_mowing
-UjHThfWx_o	lawn_mowing
0CzC0-cXe8M	lawn_mowing
0RgNwWhZKXM	lawn_mowing
0sjF_jG4-B4	lawn_mowing
0uMfGF-Hsck	lawn_mowing
2kMPSBp6HQo	lawn_mowing
3v0Yt6xC5og	lawn_mowing
3zW_8oVCG44	lawn_mowing
4bmQQxR4Yxg	lawn_mowing
4YrWoJ0hRz8	lawn_mowing
5SVpG8o3sQU	lawn_mowing
8B0vEz9UodQ	lawn_mowing
9E5qTgEKnBY	lawn_mowing
9goyTEefWt8	lawn_mowing
36t6Zoc7h-I	lawn_mowing
095CdSbYrFc	lawn_mowing
AB42sGdZ0TQ	lawn_mowing
AL9pqcOjpGQ	lawn_mowing
asIKYiwe1-0	lawn_mowing
aYT8oaOv95c	lawn_mowing
Cfong6fYc6U	lawn_mowing
d8bMborn674	lawn_mowing
ddsNp72uA_8	lawn_mowing
Dr_-zUGRjAo	lawn_mowing
E22HBR9rEkI	lawn_mowing
EHiNnO7ZU9I	lawn_mowing
eSEWJoWf_UE	lawn_mowing
giZ0AeaiKG0	lawn_mowing
HfD1GeaAp78	lawn_mowing
hrbOnXRoayg	lawn_mowing
ixeQV0pqcTI	lawn_mowing
KWqZGTZQUwA	lawn_mowing
lbhn5xknKO0	lawn_mowing
lOB3hagJdJA	lawn_mowing
lqkqXDSuVJ0	lawn_mowing
m4n7glm29B8	lawn_mowing
mhiuSeEhjic	lawn_mowing
mZeNbLxPpZ4	lawn_mowing
OqtEr5Y4E8E	lawn_mowing
qb7LY2KPGg8	lawn_mowing
qQ72RLPMo84	lawn_mowing
sh-XNZSVfo4	lawn_mowing
Sh8VynLQvJ4	lawn_mowing
szvSs8yUaUQ	lawn_mowing
TcLOEROhmQ8	lawn_mowing
TlhPzddOQKw	lawn_mowing
uYD99DIo3LM	lawn_mowing
ze0sa2-OryM	lawn_mowing
zimraU2bmGw	lawn_mowing
_dRqfb20DdU	playing_ukulele
-6R3wpks5Jg	playing_ukulele
-8Zeh__mQWY	playing_ukulele
-dD8TEWUE0U	playing_ukulele
-qB-Uz-0Bvs	playing_ukulele
-Z5EdwWjdwg	playing_ukulele
0_IpxftJCCo	playing_ukulele
0gah3zIgkgs	playing_ukulele
00pOYhQi0JY	playing_ukulele
1HWXmpGplZ8	playing_ukulele
2Mal_mf_Ax8	playing_ukulele
03FKtpwxQ9c	playing_ukulele
03pl-tlTpxI	playing_ukulele
4afC_5XM6q0	playing_ukulele
4cJg6GOkXv4	playing_ukulele
4Iz2-1AbiD4	playing_ukulele
4S-Gub71djg	playing_ukulele
5bTE5fbxDsc	playing_ukulele
5jdY5o-xXQ4	playing_ukulele
5nD0IZutR4o	playing_ukulele
5xbsjMpkWAk	playing_ukulele
6ix6YtzZQgY	playing_ukulele
6RBc4E7Fgf0	playing_ukulele
8OXOwCahOOU	playing_ukulele
8RqPYL2L-js	playing_ukulele
9klHi8Gt8OA	playing_ukulele
23x62LQt5p0	playing_ukulele
78iDwLevuKg	playing_ukulele
86B0ydDX-ys	playing_ukulele
AD_lPXb5ivY	playing_ukulele
aI2PD0lUW68	playing_ukulele
BB0CbCOUi3w	playing_ukulele
BCdKYzbtUmQ	playing_ukulele
bvI_TsuqyD0	playing_ukulele
bVUN8_Ah9kg	playing_ukulele
cy5AW3dRVK0	playing_ukulele
dyN3SAp0UYM	playing_ukulele
e5P8M8fF_Xs	playing_ukulele
emtjWeYTDcU	playing_ukulele
ErMWX--UJZ4	playing_ukulele
eVPIuu3zSGA	playing_ukulele
EWJ8UKbMHR0	playing_ukulele
FOJgJN4K50Y	playing_ukulele
FudSk5EUbAY	playing_ukulele
FXmivdj9aNY	playing_ukulele
fzS-_6oQKrs	playing_ukulele
g0DcSWH2O5E	playing_ukulele
gdD4CUUnqVI	playing_ukulele
gQpWa7FWSmo	playing_ukulele
gTx9e8ZtaBw	playing_ukulele
GWfebJBr_J0	playing_ukulele
gxZ2WIQJUXQ	playing_ukulele
iTRo5vxok8w	playing_ukulele
jmU3Idc1iC0	playing_ukulele
JnHUCnS97x4	playing_ukulele
jsqAV08I9VA	playing_ukulele
kbGFPjosR2o	playing_ukulele
kCunbnjBIfE	playing_ukulele
kFkL4dSwIAQ	playing_ukulele
kWKKdesyL3c	playing_ukulele
kyPSFCm_gt0	playing_ukulele
lDTiKYPRo0A	playing_ukulele
lJ8TKjNZlcM	playing_ukulele
Ljmm1wCssJg	playing_ukulele
LjxhswBV1UA	playing_ukulele
ltICkcOXKGU	playing_ukulele
mW5_chAgg8c	playing_ukulele
nKgf9pr6qCo	playing_ukulele
nOuL8Fcjpyw	playing_ukulele
O8r8h58ZwOE	playing_ukulele
oMm_iPGEUCI	playing_ukulele
oTWMOBoQqdM	playing_ukulele
Pf_5TncWkIM	playing_ukulele
PkSJFoNUGIE	playing_ukulele
PLaTWbWTc3Y	playing_ukulele
pw-RgDovdSM	playing_ukulele
PwbqGe4gB2M	playing_ukulele
pXbB4cK3CJ4	playing_ukulele
q3XUw0ok92g	playing_ukulele
qCOn8OgN66I	playing_ukulele
QMAuy8Jtnu4	playing_ukulele
qmc5nXMvp_M	playing_ukulele
qmoqEi-AVjc	playing_ukulele
QpmcGb1BffU	playing_ukulele
QPrSIQPpIO0	playing_ukulele
QrbczcybvC4	playing_ukulele
qsHoJclBzFU	playing_ukulele
qt-lsXXZCgM	playing_ukulele
QYMPYgEBxp0	playing_ukulele
r1jqySH-G10	playing_ukulele
R3jVEyYwspA	playing_ukulele
rdQMKq8NY4k	playing_ukulele
S5kxS83dPAQ	playing_ukulele
s84dIj4zzsQ	playing_ukulele
sArj9QUlk7A	playing_ukulele
sbfZLQXc8RE	playing_ukulele
sfmAeijj5cM	playing_ukulele
sGTKRyQdYmM	playing_ukulele
sQP4rxwR7sg	playing_ukulele
Su0J_4uJdGU	playing_ukulele
T6VnuGMDDqY	playing_ukulele
tbhBh2BgHBA	playing_ukulele
tccjNSAg8yo	playing_ukulele
TgJ2dg_8uAQ	playing_ukulele
ToRhrVMii7c	playing_ukulele
tqPKoNaeqq8	playing_ukulele
TuyTeNqzjjg	playing_ukulele
UluyM55Vfpg	playing_ukulele
UUV4s9emQKA	playing_ukulele
UVOUqXffaT0	playing_ukulele
uWq8Q_cIEwE	playing_ukulele
UWTCpGd17X0	playing_ukulele
UYZAAkulYd4	playing_ukulele
uz2uFpAuqiw	playing_ukulele
vkhdP3zJSmA	playing_ukulele
wF58K0YTSO0	playing_ukulele
WFHSs2hLVyA	playing_ukulele
wNJbub_sdaI	playing_ukulele
WTahO6HoLws	playing_ukulele
WTBSI76oQkY	playing_ukulele
WzATJZHkj8E	playing_ukulele
WZMjmYKcYlc	playing_ukulele
x9wtWLd88L4	playing_ukulele
xAzsRf6JNs0	playing_ukulele
xcGcEbNcg2E	playing_ukulele
xUIya_1502E	playing_ukulele
XVKD8nAua7c	playing_ukulele
Y_0IDdmpJdw	playing_ukulele
Y_E9zE4QXJg	playing_ukulele
y-UZc4RTmz4	playing_ukulele
yHyNEJEEfIM	playing_ukulele
yOWfRskzaOU	playing_ukulele
YpA091iTUE8	playing_ukulele
YS_zTwf-FRo	playing_ukulele
Z_gJZIBXgdE	playing_ukulele
zb5NmzGDzS4	playing_ukulele
Zn1CU4rRlwk	playing_ukulele
_GrqTKuk8x4	playing_tabla
_Ia5jgxHjl8	playing_tabla
_Ye6jnhjqd4	playing_tabla
_zErn0QtjU8	playing_tabla
-4cdRRPG3Wg	playing_tabla
-10VmSN3WzE	playing_tabla
-AEIKTejHRo	playing_tabla
-D58XABgrM8	playing_tabla
-HhLQTm8yTg	playing_tabla
-OffILgY7Y4	playing_tabla
-XnPjiPiRAM	playing_tabla
0aDxXpN5XdA	playing_tabla
0Cfc0r3l5Ww	playing_tabla
0gt_x76yq1M	playing_tabla
0ReRU3F4o4Q	playing_tabla
0zpBbj0xXII	playing_tabla
1Edjfqu5vgs	playing_tabla
1KcgO3pgNaY	playing_tabla
1n5Ya7aY-FY	playing_tabla
1qsZurB3MXQ	playing_tabla
2iY1K2XCfiI	playing_tabla
2M3BIg6pxkk	playing_tabla
2TsvXiPHM3g	playing_tabla
2Xv4MMEGj2E	playing_tabla
3d3Ph7yf8UY	playing_tabla
3Zg7skAmzLY	playing_tabla
4D2uZD_wjvs	playing_tabla
4fS56fYQ070	playing_tabla
5bnnqQYFVws	playing_tabla
5KpVNqZC6T8	playing_tabla
6iUNqRlXSpI	playing_tabla
7E3FQsTvSF4	playing_tabla
7EkYMPjSBco	playing_tabla
7HZ_Lumw0M8	playing_tabla
7PARSWINgOs	playing_tabla
7vR0SDgYTuY	playing_tabla
7xr718JcKgM	playing_tabla
8ED2TBXHAcQ	playing_tabla
8g__hbfAIlw	playing_tabla
8RoLU9cHxdM	playing_tabla
8RQww73dbaY	playing_tabla
8Zhiz_YKwqs	playing_tabla
9CS3XD7sYSQ	playing_tabla
9DtYImZlNXY	playing_tabla
9jYHyxOpUrA	playing_tabla
9u-m7Vx__h8	playing_tabla
9zzY481pxBs	playing_tabla
24bHAoZP4g4	playing_tabla
28urcBDSIjc	playing_tabla
95Bn1R4Mm3g	playing_tabla
379GT_UGqiI	playing_tabla
475tqxKBWVU	playing_tabla
529dD-00h8Y	playing_tabla
697y9q8LPMY	playing_tabla
792QCGbwgM0	playing_tabla
884QLkT8sBQ	playing_tabla
ActmNkPq6Kc	playing_tabla
AJ3BwmMuUmg	playing_tabla
AkUgP-HOu_4	playing_tabla
any_1GxewbQ	playing_tabla
aO4ommBFnLM	playing_tabla
APLdqysnbIE	playing_tabla
aUHfOzhQK7s	playing_tabla
AVx2yaVk0uo	playing_tabla
AVYfLFwcIhY	playing_tabla
AXDomj6KnkE	playing_tabla
AY17gRvdDJ8	playing_tabla
AyDMfTIgd_o	playing_tabla
B0pqRHZJA4c	playing_tabla
B7D91S9NES8	playing_tabla
BHv64mp5f7Q	playing_tabla
bpnVTI2ltm4	playing_tabla
bZt-MgO73kE	playing_tabla
C_70fUJJXfY	playing_tabla
C2Vvzwnwj4A	playing_tabla
c3BGmWiOJLo	playing_tabla
C8bbyvP8Ij0	playing_tabla
cCm_3X8GSGA	playing_tabla
cFyxJ27QVu8	playing_tabla
cNJjjRYSroQ	playing_tabla
cOC2hwaFJ5o	playing_tabla
cPeEUYfqXRk	playing_tabla
cqovlo-w7IA	playing_tabla
CzxHK_d8TTk	playing_tabla
DrLN36uyZJ0	playing_tabla
dZK4l0HiyhU	playing_tabla
dZUqnxxCr24	playing_tabla
eELPZbJF4p0	playing_tabla
eez9CpIrmw8	playing_tabla
EMIiVIF7za8	playing_tabla
EOzMqSLNheA	playing_tabla
Ewa83DhpsW4	playing_tabla
F0StNDt5xE8	playing_tabla
F5iRy7qcv-8	playing_tabla
FcWKSzCDDyI	playing_tabla
fegQklfWKtU	playing_tabla
fksKmveUNgk	playing_tabla
FmzIcBXCbxU	playing_tabla
fvoPbwEv9Gg	playing_tabla
g2zxm41cRNQ	playing_tabla
G9Kshu9BNW0	playing_tabla
GBAHyVgh184	playing_tabla
Gc0A0h1Wj-I	playing_tabla
gDRMzPUVDlg	playing_tabla
GGAKfBNT8oA	playing_tabla
GgExY9Nv-mw	playing_tabla
gIlZkDWyThc	playing_tabla
gTEgpg2BFPM	playing_tabla
gYK2RUjYbZM	playing_tabla
h03oO4v6OSo	playing_tabla
h6HOvshmIHc	playing_tabla
hc5FPVRmfyY	playing_tabla
hD5vDNKTIYA	playing_tabla
Hf4zT02INYI	playing_tabla
hFFQ4cWurnI	playing_tabla
hsaGiaXTS4g	playing_tabla
HtcVwxdVO7k	playing_tabla
HxXCHSl9twc	playing_tabla
i1rKSczUswY	playing_tabla
Ilupcxvb-ao	playing_tabla
IMM2rV0CZq0	playing_tabla
IN00pmkd-LI	playing_tabla
J1UKMiDs7RU	playing_tabla
J9Gt-4HRcdA	playing_tabla
j14V_Qxfh6U	playing_tabla
JGiTNiiYNXs	playing_tabla
JHR2PBxdSPw	playing_tabla
jLSJN94yroo	playing_tabla
jTZ3AqPLQiY	playing_tabla
JUk1U3p1qpo	playing_tabla
JVevxopJjU8	playing_tabla
JVuWtwcwkVo	playing_tabla
K1hGEkFnt7U	playing_tabla
KABAJUrN9lg	playing_tabla
KB-k5od1M3M	playing_tabla
KfCYNFgZnVk	playing_tabla
KMbS79olQxo	playing_tabla
KSWTHtGbBAY	playing_tabla
lf9JPGFfx_U	playing_tabla
LGO04YtusJ8	playing_tabla
LU7lpvfgBy8	playing_tabla
M2EgvXSDunk	playing_tabla
MAf3gGV0s7M	playing_tabla
MH1MqlYsIKc	playing_tabla
Mp0eHiugnlw	playing_tabla
mV-pApFX8wY	playing_tabla
N6BSbV3xeMc	playing_tabla
NKZGXWS_7mU	playing_tabla
O_XUD6_910U	playing_tabla
OfER0cuN31c	playing_tabla
OfuQv35ntUU	playing_tabla
OGTEa7S1_yU	playing_tabla
OHbREMdcj1I	playing_tabla
Ooiz2TRjSAg	playing_tabla
PSiU7jhUSn4	playing_tabla
PZfmRgFwuqo	playing_tabla
Q8NhXBg9G4Y	playing_tabla
Q8zglUeP5g0	playing_tabla
QGQEOFUJ16Y	playing_tabla
R3PAIKzub1A	playing_tabla
R5YmUmtwVc8	playing_tabla
RdvTKzdD9HM	playing_tabla
RhCvtfPT_yg	playing_tabla
RKrVPLSRkdk	playing_tabla
RtCTjw5b5LM	playing_tabla
RuNrMSerQBc	playing_tabla
SholcC0JVEg	playing_tabla
SqTDyDsarwk	playing_tabla
STBKUszmXe0	playing_tabla
SZSa7i9XeWg	playing_tabla
TrGCFujZv1Q	playing_tabla
U1l7xIgXLI4	playing_tabla
U2Yq_lnoJn0	playing_tabla
UayrZexCk6Y	playing_tabla
VJnlNvDr40c	playing_tabla
VKXvSnxHI44	playing_tabla
WfsfLQSROeQ	playing_tabla
WHiXtnVRSGw	playing_tabla
WNH9FAx-BwM	playing_tabla
WqEFpcdsmCE	playing_tabla
X1Wf4NPaXrY	playing_tabla
X1z17RzQFxE	playing_tabla
X2eLqUyWRys	playing_tabla
X4326pHTT34	playing_tabla
XBHNZgumSzg	playing_tabla
XJnKU_SXYlM	playing_tabla
XMbqV5i-74c	playing_tabla
xnuXC9XIkaE	playing_tabla
XYBaZ4a2u1w	playing_tabla
Y-SjGKNYtSk	playing_tabla
Y7EanZe8QCE	playing_tabla
YeOcx1ox5gQ	playing_tabla
Ypt4OeuoDYo	playing_tabla
ZZyatJXy5Sc	playing_tabla
_3sLoESUCfg	driving_buses
_8dKlPEnqAM	driving_buses
_O7JwtSY4yA	driving_buses
_QYbisnpKlQ	driving_buses
_sZzRgGlHvg	driving_buses
-0_vEaaXndY	driving_buses
-asB1JaTIy4	driving_buses
-kZVoaYYU6o	driving_buses
-sLXskQMFWs	driving_buses
0CFPiVzxuWc	driving_buses
0G0mSrzOZ2M	driving_buses
0lDi5WzL3Wk	driving_buses
0ml4dIfcnKg	driving_buses
0PGINPWtn20	driving_buses
0QCVJ1Xn6io	driving_buses
0XbqYXFS3I0	driving_buses
2EuKVpWHuy0	driving_buses
3H3g6xXCvwc	driving_buses
3iVMMcgKSZ4	driving_buses
3RtoY0e91l0	driving_buses
4C_XVreRipI	driving_buses
4kIMv2FIUWY	driving_buses
4mX-FX8A9uQ	driving_buses
4WGAHrLw40g	driving_buses
5_UNIL87iis	driving_buses
05fWVEnDyDA	driving_buses
5OlP_L5hD5o	driving_buses
6j_LyTxxO8E	driving_buses
6SkC8lCtr4w	driving_buses
6zau9TXNAjw	driving_buses
9h3m9rwmjnk	driving_buses
09S4On2TfGw	driving_buses
20SQ6TwjChc	driving_buses
44LCU509K5E	driving_buses
90273uapdG0	driving_buses
AuioFbJddXA	driving_buses
AuQKkJFCDQU	driving_buses
AwJ8orGuOXg	driving_buses
BatxEPedcd4	driving_buses
BNU4JwCGaMw	driving_buses
C8pcrdBZKFE	driving_buses
CmeKmN6Jr9I	driving_buses
Cs3XzJ8Kgkk	driving_buses
CVeGmthT028	driving_buses
DB5cVFz8HJE	driving_buses
Dhr13PvyCH4	driving_buses
DngVcyNfI_k	driving_buses
Dtlq3S0YIpg	driving_buses
DYdalOQnx1Y	driving_buses
Ei3WbKR7tmA	driving_buses
Fi4DtHepzuE	driving_buses
FpRrlfzvekQ	driving_buses
G13B0dAYqHU	driving_buses
Go73jv9lGz0	driving_buses
GOOg0m6LcKc	driving_buses
GPp_6vgE4pQ	driving_buses
H38L3Rt-aGY	driving_buses
HESc87zC1u8	driving_buses
HYotVrl2lmc	driving_buses
IHVNnkU7-To	driving_buses
J2oz92oTeKY	driving_buses
Kh7XIsiw1mM	driving_buses
KvQFvwh0dDc	driving_buses
L79TvKr5CcU	driving_buses
LsugBwnLN1Q	driving_buses
LYXCoaQTyv8	driving_buses
MX-JzznHHwM	driving_buses
N7zR50hZG2g	driving_buses
NE_wHDrIL_I	driving_buses
NQZrx85XlJk	driving_buses
ODC1iQg91y4	driving_buses
OGA2oTPTsE8	driving_buses
PrJ7hh9kZ3M	driving_buses
Pv0-98KngdA	driving_buses
PXBvcucFV3A	driving_buses
QgeRbQL-Oi4	driving_buses
Qkon5OB6GoE	driving_buses
QraRwa-zi38	driving_buses
R38xlymT8zE	driving_buses
RK7JrYO4joM	driving_buses
S2rcy6UP5Bg	driving_buses
S9QW1K0n_Jo	driving_buses
StuZejKnkos	driving_buses
SuNV7YwNy_w	driving_buses
TgPSiFEKB_I	driving_buses
TIoC2DFhZuY	driving_buses
TLi1S31gC7I	driving_buses
TybYnyyoLYQ	driving_buses
UUy8oebYWog	driving_buses
V0itiFeIdyY	driving_buses
VhC5JmlP6Xg	driving_buses
VsWrJt--Qsk	driving_buses
WP3KsGOMMgU	driving_buses
WSc0kYKLGTg	driving_buses
XCGvXeuo7Is	driving_buses
XgBTEQN_ZxA	driving_buses
Xl_HLam_WtU	driving_buses
XMHk-1zwFp4	driving_buses
Ygfb9D6aBS0	driving_buses
YIOBvIjwkeI	driving_buses
Yk08kMxQ7jU	driving_buses
YN36FxBW_cI	driving_buses
YNN-PVG5d9w	driving_buses
YX-JF5tVrtc	driving_buses
Z9zSqXZlqMs	driving_buses
_fxCpMoW2Tw	cap_gun_shooting
-ovFIwvxiwI	cap_gun_shooting
-wHU0MVeKSQ	cap_gun_shooting
-WnE2d9e69U	cap_gun_shooting
0Hie-xupbWg	cap_gun_shooting
0rw4B9Xze28	cap_gun_shooting
2E5b04ROdnY	cap_gun_shooting
3d6ismCJdos	cap_gun_shooting
3l4alj6RRkM	cap_gun_shooting
3pfELcB-wtU	cap_gun_shooting
04TBpsFSwQ8	cap_gun_shooting
4vcwMj0sL9E	cap_gun_shooting
5ALk948jfvw	cap_gun_shooting
5gRTZ8Wuy0s	cap_gun_shooting
5oftr9sLLNs	cap_gun_shooting
6xZZQ9muKZI	cap_gun_shooting
7HHCf9-HBiA	cap_gun_shooting
8-Uu0bUYlbA	cap_gun_shooting
8ALwSP590T8	cap_gun_shooting
8nodrV7BC08	cap_gun_shooting
8pdky_pOthM	cap_gun_shooting
8tV3MZ3ei_k	cap_gun_shooting
9alAw7uN_1Q	cap_gun_shooting
9FnPJCpPV8g	cap_gun_shooting
9ZMABXJhIfs	cap_gun_shooting
aFKesy2l8HI	cap_gun_shooting
afMLrxgCLAg	cap_gun_shooting
aQ6yO9-BAtI	cap_gun_shooting
bLVlLQhNvBg	cap_gun_shooting
bnn1HD-hKFQ	cap_gun_shooting
BrNIrhu-yn8	cap_gun_shooting
bz20Ve-c1xI	cap_gun_shooting
c-b70nmvK5k	cap_gun_shooting
CJU5llTnYUw	cap_gun_shooting
CO-K8uaLhhg	cap_gun_shooting
CUnjwBtbbd4	cap_gun_shooting
cVxS2FAacrY	cap_gun_shooting
CYNZTKputok	cap_gun_shooting
CzabUI9DtHo	cap_gun_shooting
D1sEwjmcJA4	cap_gun_shooting
DLMKy0_82iw	cap_gun_shooting
Dq0nVKnwGec	cap_gun_shooting
eDRb3RkrlhY	cap_gun_shooting
EF6tf-DDVdQ	cap_gun_shooting
Eh3hjbFhqBQ	cap_gun_shooting
emRT2KwmU5E	cap_gun_shooting
erMP-D9_uNU	cap_gun_shooting
FhZXaNHgZCI	cap_gun_shooting
GMW2jeYLrhk	cap_gun_shooting
gnZnWJslANs	cap_gun_shooting
GoImCFehKpE	cap_gun_shooting
GXyAFwf0nI8	cap_gun_shooting
hJriGQ0yUoc	cap_gun_shooting
hwUwGD2XegQ	cap_gun_shooting
iplU8Q0HZI0	cap_gun_shooting
iXlJ2abar90	cap_gun_shooting
kxqNCdZHzMg	cap_gun_shooting
KxwlfuMaz5w	cap_gun_shooting
lnYrARRL43U	cap_gun_shooting
lusSgj4qa1I	cap_gun_shooting
M60XROTcN7M	cap_gun_shooting
NPR4xNWt6nw	cap_gun_shooting
oADTAt6iNZg	cap_gun_shooting
olgOjusBWeY	cap_gun_shooting
oU0z8fAJBxw	cap_gun_shooting
q9IG7XI9HdY	cap_gun_shooting
q28CD7e8uns	cap_gun_shooting
QdSWqmjM83U	cap_gun_shooting
QnLbyf0QHPE	cap_gun_shooting
qZ4awmlj8Ns	cap_gun_shooting
QzkKplldsV4	cap_gun_shooting
RlKJVbJV9yk	cap_gun_shooting
RWFY5nARgI0	cap_gun_shooting
S_Am-UNJ1nw	cap_gun_shooting
s4zGk-B8woQ	cap_gun_shooting
s5nxFhB7TH4	cap_gun_shooting
sGA6ZFFG5uI	cap_gun_shooting
tTSZWstnaI4	cap_gun_shooting
uCJ7RfmiBWA	cap_gun_shooting
UFXIIDWYY7c	cap_gun_shooting
uhPmfykA5iY	cap_gun_shooting
VoDrNtHP758	cap_gun_shooting
w_gwMAApXxE	cap_gun_shooting
xL91MHa3Rz0	cap_gun_shooting
xru0ei34zcI	cap_gun_shooting
yp7ma0sXLbs	cap_gun_shooting
_1-jlHEhfvc	chainsawing_trees
_6uZ1HyHSQY	chainsawing_trees
_9IyqbNkaoU	chainsawing_trees
_D1gzbMP7wY	chainsawing_trees
_if557QC-zE	chainsawing_trees
_sA56nnkAjk	chainsawing_trees
_SZsYzVIP5c	chainsawing_trees
_vqSF8Xi_-s	chainsawing_trees
_Xzok7LYUBs	chainsawing_trees
_yRFAw-sQ0s	chainsawing_trees
-8S9TKWIOSc	chainsawing_trees
-9ummbDsgFM	chainsawing_trees
0dMJ7dlPzWs	chainsawing_trees
0fjrDsLr_aE	chainsawing_trees
-eTk4J5JTRU	chainsawing_trees
-f15fxSv3uw	chainsawing_trees
-R69Fa-mCaY	chainsawing_trees
0m-tnleCDEE	chainsawing_trees
0M3AYnUPk4g	chainsawing_trees
0q_vFsBN_Sk	chainsawing_trees
0wDHmbmKG3g	chainsawing_trees
0XpOd-sy594	chainsawing_trees
1MgcrYdYas0	chainsawing_trees
1ZhtOjwuNpc	chainsawing_trees
2LL9rfu1PRg	chainsawing_trees
2mBAi3PkE4U	chainsawing_trees
2MYfUQFr6S0	chainsawing_trees
2vqn1vRl-No	chainsawing_trees
2XVl8t1-XOM	chainsawing_trees
3Uxn1085Ld4	chainsawing_trees
4lytS3VyzTI	chainsawing_trees
4v6G5PJkMkY	chainsawing_trees
5a_LPLNtBQs	chainsawing_trees
5kUXjphzr7U	chainsawing_trees
5zSPUfVm32A	chainsawing_trees
6b0TNyfL1dg	chainsawing_trees
6NOW0_HuUCQ	chainsawing_trees
6SvJSSTKogw	chainsawing_trees
7-18CoeAuA0	chainsawing_trees
7dkHshJUTAE	chainsawing_trees
7nnOX-yZ-wE	chainsawing_trees
7YUPoS4bD24	chainsawing_trees
8np7wFQdfXg	chainsawing_trees
8OJfebn55Rk	chainsawing_trees
8WMRrXWeepA	chainsawing_trees
8yBGrAo62iQ	chainsawing_trees
08zhZZn29jc	chainsawing_trees
9W1zHb6TcmE	chainsawing_trees
10WnOX5FBKI	chainsawing_trees
18NpKwKl6Rk	chainsawing_trees
29y1jdo96jw	chainsawing_trees
45RDZ3owtvY	chainsawing_trees
48h1ibWL_8c	chainsawing_trees
49wP_Zmqkyc	chainsawing_trees
54PhWYrDTgw	chainsawing_trees
66-n0kgMDfM	chainsawing_trees
73mQmyZZsSw	chainsawing_trees
93C94T6TfhA	chainsawing_trees
384nku0gUe4	chainsawing_trees
610TuLNPepE	chainsawing_trees
3499ujHv51E	chainsawing_trees
A_Moev6dKYY	chainsawing_trees
a1LGAn2HQV8	chainsawing_trees
AEc1SCkUUk0	chainsawing_trees
ahovKRueJ8A	chainsawing_trees
AILthMOdN60	chainsawing_trees
aot7YglzX3k	chainsawing_trees
AQtZz6xvwPA	chainsawing_trees
ayBPlevYTsk	chainsawing_trees
b0Tpu878uqs	chainsawing_trees
BBukw6JpCeg	chainsawing_trees
bgNpB82jN88	chainsawing_trees
biG8oNmCnNM	chainsawing_trees
bMVqeu3_St0	chainsawing_trees
BMxA1rvFlZ8	chainsawing_trees
boW_X0g5wBE	chainsawing_trees
bQKW1-nZdBY	chainsawing_trees
brfKKehFtmw	chainsawing_trees
bRuJev7JLxA	chainsawing_trees
bUiMboOP2Os	chainsawing_trees
bvlPH6tfh38	chainsawing_trees
bWoqHajtbZc	chainsawing_trees
byKyS1Ifq2Q	chainsawing_trees
bzkle-2peYQ	chainsawing_trees
bZlcDUxxk9A	chainsawing_trees
C-uNumeNFu4	chainsawing_trees
C0c3ktHKBJ8	chainsawing_trees
C2Ai_RKUxPY	chainsawing_trees
c2kAy1kOqjI	chainsawing_trees
c4NFS6T1C4k	chainsawing_trees
C5hCSx7GDns	chainsawing_trees
